133,8824,1101,7677,565509,92748,119123,92,25262,291246,431996,30732,294750,82491,269991,36767778,6425205,917212,5782498,9098527,393490,7239,1051832,3,13453429,1639467,752420,22527426,2568316,31443300,1176329,6810523,4740808,1384,391670,1003660,627189,776149,2931,4662670,7777073,1180083,3160,12414997,123921,10113981,10727189,921599,3900963,15545,1005,1385379,1197249,392891,1002813,6020,7078598,14478645,341899,9506710,2887518,282582,332285,487451,410759,5952250,8259355,1899527,1524824,38181,7668893,3092834,6667934
141,8577,1369,8501,577761,106300,106029,172,28306,272053,455164,42565,291352,104645,309928,37146274,7856364,900531,6011573,8154080,381577,11932,851598,4,12370807,1487949,1048919,23604163,2823769,34332417,1461305,6014869,4744129,2106,444062,942992,743365,805993,4949,4144895,7101491,1486117,8829,12983712,196935,10297259,11563278,1166059,4732753,11426,1196,1433446,1249601,477400,894009,10679,6604013,16110922,517907,9263701,3228138,428649,341616,622727,467706,5449780,8825548,2653341,1735437,57743,7728194,4002596,7898406
154,8420,2094,9687,579768,160621,101126,2648,44175,269341,478039,79496,280625,151352,363408,36564013,12340423,757781,5599937,7775817,1127132,260826,695664,362,12133234,864026,1845677,24133952,4981777,37213255,3321468,5597850,4855673,62831,446573,953522,1129341,1504477,137423,4208835,6320050,2096171,191644,14162350,391228,10461847,11398514,1547079,6981426,47127,34665,2163050,1125824,1130689,785346,81094,6789708,17691519,1226043,8787272,3923008,882703,608579,1180285,689354,4948783,8913520,4486499,2292569,120380,7501990,5599651,9490691
151,8432,1954,9371,572234,160863,104269,3016,41862,282441,470167,70453,275023,141192,347814,35929079,11726431,663661,5486678,7830587,1404765,326681,749379,543,12747113,770016,1631969,23296416,5524077,35953918,3422363,6072939,5016336,65224,441590,953625,989554,1581697,150886,4673028,6194486,1982942,214353,14246004,303660,10347501,10835700,1336527,6886070,47274,36829,2271885,1150916,1091291,674259,99395,7352472,17139559,1051060,9047346,3886343,756055,599962,1048595,657772,5038457,8499332,3987960,2129812,118775,7316002,5210374,9004176
151,8363,1822,9503,564180,166503,109405,3607,34562,286788,490409,61273,264207,138111,359484,34962752,11340242,738255,5278607,8146119,1904614,426361,794095,760,12825646,923413,1403935,22837447,6177322,36435846,3641527,6469897,5405540,67461,428108,972998,839397,1524486,166137,4970001,6149368,1907658,259805,14960088,195531,10201065,10331106,1209883,7291480,38485,30023,2177171,1199579,1054717,674886,136069,7689191,17988870,916560,9077361,4170999,640689,483415,751551,642835,4829714,9035542,3600690,1692878,158079,6937704,5328671,9507260
142,8997,1662,8349,566915,204634,131823,4805,33724,339036,456681,57585,269907,103095,301695,34934424,10949325,2458643,4974979,9751576,3053165,779786,995353,2550,14513059,1296336,1380723,21093799,9713741,31451538,5786580,7998498,5429746,98302,854148,1192893,770070,1700964,235740,6346418,6674636,1492977,345249,14263397,127617,10952389,10106289,1426625,5929776,37930,26956,2541443,1153819,1110802,826336,115842,9667682,15422211,1123687,9224057,3769997,407516,489191,626212,552901,5541528,8403932,2420652,1488625,96038,6860988,3798471,7698581
143,8967,1622,8531,559590,187866,132357,3718,32415,330670,478588,53983,271015,109582,309908,34486789,10694816,2163304,4779468,10227106,2626365,574181,968009,1503,14204845,1503747,1408608,21299116,8289144,32805153,4656172,7755541,5712745,70288,722404,1292998,848254,1447951,181167,5958990,7136949,1563198,267910,15113533,122537,10651309,9654271,1343799,6579386,32655,18740,2263999,1035102,1027788,902687,106022,9222319,16105753,942491,9177750,3962686,470655,460249,564180,656175,5595108,8926094,2622293,1520805,120770,6791582,4043264,7933952
141,8420,1369,8501,560132,126173,112345,1458,28841,289142,466085,40510,264430,104897,310445,36190080,8606534,1046103,5225142,8886907,1316746,176059,841912,104,12834132,1262024,1049961,22772512,4307851,33662834,2152312,6472264,5333797,16571,429431,1251556,966069,932235,60363,4697614,6514592,1426257,104202,14208163,107543,10055787,10478520,965482,5668592,24265,8367,1724407,970051,747257,791200,63444,7535168,15925639,544291,8736563,3363805,426509,411631,500206,673183,5339817,8953021,2432771,1502583,112261,6656030,4006824,7962675
145,8580,1774,8666,606478,180137,102439,3028,33701,287830,455179,62703,266401,119192,312717,36991920,12634095,2436346,6014947,8767421,1989630,417402,652264,551,13419428,1379312,1813081,25655562,5973433,33734435,4107384,5498598,4682685,45395,780736,1343533,1481456,1013497,105244,4042729,5598994,1540713,238289,13048245,206318,11442588,11809671,1617495,6656063,20390,13146,2088475,1012402,1017786,712815,98693,7181733,14912025,1056258,8707297,3777611,632998,455205,645082,734903,5359830,8725387,3076416,1631708,124498,6688784,4237038,7949766
148,8784,1944,8934,603724,200828,109619,3113,37195,299661,477594,71373,269218,131739,323171,35786711,13847880,2642828,5561169,9584606,2399343,426835,684491,549,13774202,1687158,2210753,25275222,6814262,34589306,4631732,5903080,5158181,45118,793932,1404500,1521005,1190285,103181,4231659,5893364,1683953,253877,14036701,269111,11716820,11289659,1842838,7822307,25747,12541,2304226,979652,1162949,710663,105076,7562562,15733480,1188683,8837520,4115707,788474,523524,745352,855697,5505205,8935374,3531654,1780316,135428,6701975,4675541,8197094
155,8863,2233,9702,596556,230418,114980,4075,37156,302433,522736,85988,268718,157448,361174,33955704,15877838,2755971,5153866,10148872,2858502,550458,678371,680,13671930,1809083,2665304,25025263,7891192,37525728,5546251,6054549,5642882,64406,833195,1422417,1446878,1279045,127975,4320717,6314651,2093874,338139,15723354,351675,11844272,10398390,2167866,9494378,25091,10215,2265394,984745,1345136,780829,149729,7688407,17957557,1468067,8874248,4964036,1020327,501782,749087,935898,5408465,9767548,4413531,1747040,201147,6657079,5736233,9386096
167,8156,2623,11238,572992,226488,101741,5321,34876,271780,565538,103935,246059,208962,444137,32831774,16879444,1263167,4403134,8700612,2659628,574718,550267,669,12090038,1161728,2698704,24653936,7217296,42853219,5360032,5428821,6019722,93720,613061,1314911,1303259,1219923,165312,3988469,5629283,2890772,449170,17461125,451485,11018282,9610016,2137903,10969336,19639,8636,2031662,916963,1516997,660586,233358,7070567,22048536,1696497,8465749,5709553,1427336,437548,722744,972457,4532276,10297825,6209457,1628378,349932,6158318,8223605,12121326
175,7774,2994,12231,560084,246790,92983,7628,33304,265915,583594,123117,227842,248844,498386,32077231,18191566,800414,4283074,7463725,2852289,815789,464500,1626,11790828,825310,3125948,24113559,8724635,45178882,6270813,4947475,5880551,155338,459611,1217942,1170509,1276848,236214,4084556,4978926,3320725,657924,18381067,535529,10725329,9442997,2234799,12695759,19277,11451,1957886,898562,1582097,575937,336912,7233181,24064506,2012815,8182924,6175636,1822429,400084,687492,943544,4111265,10362386,7724181,1590400,467555,5591851,10084534,13954082
185,6647,3281,13739,565616,227147,57228,7477,19738,226852,601463,140264,177481,297464,593015,32666165,18433778,295376,5383197,4080666,1706581,708752,221975,1924,9919511,460235,3393033,25781192,7860813,50785204,5694882,3103724,4938585,166499,355514,763113,918069,567363,218424,3172341,2818785,3927134,668839,18448847,670693,10428678,10626513,2212313,13366301,4606,5245,1321425,1179663,1160598,244713,351281,6402078,27500082,2285983,7373419,5979227,2256605,220506,324355,721066,3147626,10936003,9803441,847521,612545,3777361,12922747,17498453
186,6561,3287,13918,560400,227119,55555,6425,16745,227682,607288,141452,172944,302629,604734,32558723,18031556,255808,5552532,3763583,1662000,660930,211842,1406,9783466,440756,3551221,25339449,8317443,51193610,5706223,3041780,4916289,130820,358034,689219,734522,482239,162139,3294631,2732539,3982249,594121,18738463,713498,10268342,10626028,2292407,13650418,3538,2520,1206669,1227906,983317,238766,314390,6584743,28078213,2285576,7349185,5961542,2336973,156529,251990,678577,3098176,11058208,10051168,745507,615866,3588845,13302035,17931377
179,7206,2942,12989,561546,212665,74975,4114,22755,231414,593839,123082,215327,262228,550505,33183516,16417372,553868,5737354,5460691,1518740,456587,358383,494,9973243,717188,3177609,24991432,7557946,48443680,4888966,3812004,5083868,73847,404237,691905,658147,842996,109214,3466493,4573250,3443338,365216,17873120,658274,10162718,10835859,2310229,12221461,18693,6649,1203446,1236283,905378,644655,209178,6542394,26078350,1944155,7621638,5807265,1906104,150927,494487,700229,3316844,11276978,8506537,1303893,453743,5205378,11259562,15979766
156,8533,2029,10061,571722,170785,106722,2071,34034,272249,513334,75362,285214,155529,387658,35881228,11610381,1198048,5734493,8019484,1262090,270817,717019,280,12149919,1391402,1903035,23604004,6110239,38746501,3566654,5727127,5031565,34872,447301,864091,789651,1312771,72975,4432242,6994240,2076663,163405,14914268,366717,10049132,11217895,1791239,7539168,24852,12044,1810378,1244465,911824,945770,82594,7149359,19364608,1140422,9051026,4543493,880179,343507,820573,616093,4812835,10020594,4485340,1963066,128229,7606975,6070398,10386279
136,9394,1164,8016,576313,116741,141133,556,24330,308233,479083,33861,311853,86586,289037,35386317,7070834,1676565,5796491,11578064,813808,84115,1142074,0,13334915,2688714,900253,22930083,3992741,33198844,1823297,7798941,5128168,6149,384663,1072890,527560,1021954,23351,4872093,9312061,1158659,41837,13405107,114406,10450193,10921271,1126792,4613884,21165,3914,1444357,1258844,512585,1367317,19813,7604292,15943943,441620,9903544,3501462,310042,291744,437879,412429,6141109,9819438,2004973,1424355,48348,8018007,3295620,7351022
134,9651,1159,7752,573032,121791,150424,528,25031,325216,475674,33155,318028,85094,273307,34798751,7074082,1951387,5598630,12475740,909190,78455,1231664,10,14003199,2882545,965397,22416837,4347450,32177076,1810236,8377181,5225410,5192,405046,1112265,516233,1113499,22350,5165661,9856319,1115300,35362,13521524,118561,10458063,10432862,1179639,4858665,24459,3685,1459292,1251852,485676,1426528,23382,8136251,15429644,404739,10290820,3585314,306973,304288,443068,416530,6513033,9485484,1959790,1482345,46451,8107167,3161238,6779053
153,9378,1842,9786,577203,178911,130704,1527,28795,294047,558487,65256,315234,143049,375444,34385600,10806835,2510675,5548826,10970699,1168622,184787,898498,8,12711828,3019228,1868700,23628899,6415605,39093327,3387151,6644834,5452989,18851,453596,924774,694015,1206245,49685,4272004,9256904,1874325,124598,15619573,292896,10277501,10805454,2021385,7773804,34025,5728,1508047,1311111,811353,1357099,66718,7603432,20217373,954654,9798295,5275688,762344,253210,577481,606225,5423602,11603073,3941268,1708636,115264,8235145,5632159,10039090
174,9715,3333,11718,562613,367836,132225,8529,44112,341939,610769,158448,306933,230793,465154,31519520,18071712,4555004,4779422,9612390,4191793,1359765,682212,2579,13853256,2725465,4395725,21923556,17101175,41181803,11848941,6705516,5736776,210994,660784,955437,945228,2220203,303752,5715847,8294101,2766629,797294,17708976,926146,10297213,10013532,4323853,13411570,35716,18481,2769113,1127641,2019466,1180310,228861,10245981,23085902,3180052,9815051,7768409,2051772,392499,1057537,905215,5488067,11970803,7729748,2188314,237660,7765082,8734023,12790872
189,9460,4530,13236,567085,480974,114927,15875,49465,349832,627592,248794,285492,301897,540848,30667883,24033746,4473347,4540161,7826285,5230161,2379445,463091,5967,14293787,2023948,6456912,22094323,22848021,43069383,18471437,5669361,5435196,458015,785397,943465,1228898,2307166,457193,5668120,6671439,3419186,1619813,18218706,1824358,10637841,10278972,6197922,16657858,24071,22924,3307007,1016054,2832726,957086,393039,10875853,24752483,5596783,9583202,8982648,3417517,425057,1319352,1067287,5480683,11975824,11197213,2185273,341789,6846904,11378648,15261609
189,8861,4326,13440,567024,428976,99266,14187,43059,322943,624690,230338,263042,305725,557164,31147699,23242863,3383472,4730707,6881997,4186526,2040432,399206,5433,13712585,1735115,5905648,22854272,19925568,44892231,15940346,4841812,5286264,394965,679677,873534,1153110,1862314,381278,5025189,5773448,3536712,1436720,18297116,1596066,10575427,10316412,5279995,16195934,16558,16938,2898136,1047838,2463118,760170,390400,10020304,25538318,5024366,9173208,8369710,3265226,355119,1106027,1028211,4854509,11838069,11191684,1916558,381769,6253979,11908017,15900105
200,8718,5393,14507,576075,509863,89667,22734,47203,328690,629889,317294,250362,365024,608348,29723481,29648942,2772026,4554811,6379474,4519647,2927894,283486,10837,14300099,1182169,7748529,23045246,23440242,45934956,20854389,4098179,5044276,742075,753828,898667,1338359,1793386,557972,4837876,5036638,4086791,2401018,18650423,2563491,11272418,10311808,6837892,18511141,13535,22490,3258054,975003,3160679,711358,550082,10170706,26283394,7463815,9038977,9176231,4632069,388501,1267361,1107490,5122306,11583046,14311185,1917861,477302,5623808,14031374,17501702
203,8755,5776,14727,584283,533799,87293,27610,49726,327452,627569,347624,253845,382898,615569,29208028,32807072,2670426,4462529,6565044,4289760,3320208,257065,15808,14666291,1074186,8221688,23230846,23760991,46043413,22077231,3745854,4980394,971437,803826,934898,1361661,1765385,697704,4617763,5063923,4316398,2896703,18648166,2865244,11850605,10294188,7452011,19016574,17371,25680,3371108,954702,3394693,749491,619191,9900174,26215281,8323910,8974819,9566336,5090239,413909,1346391,1085653,5281201,11353707,15175336,2047054,540018,5736764,14567051,17620113
202,8984,5694,14607,584159,534977,90228,26587,48783,327023,637105,340117,268068,378805,607891,29022619,32510594,3567876,4393572,6894035,4079311,3189827,292079,15001,14832231,1520142,8134911,23262683,23246369,45901934,21497462,3739782,5063087,919947,756164,951235,1347874,1736184,683733,4477229,5567444,4236944,2785332,18642861,2780232,11859615,10347714,7807192,19196443,21503,25126,3233798,937529,3312443,823398,605583,9779069,26249651,8059688,8991071,9995175,5016757,392897,1259893,1089221,5415865,11815198,14939219,2076039,540643,6194688,14352795,17316453
203,8042,5275,15228,551752,445919,79057,16829,34493,296253,651281,303172,229149,403444,650256,28095395,28580242,1801834,4274941,5836790,3430708,1866563,242371,3949,13553910,1138022,7940096,22941205,19341307,48401341,16321835,3431035,5277033,460570,406979,885092,1124513,1301309,283589,4105363,4517534,4358984,1817398,20310400,2536529,10793910,9577013,6331681,20899419,10806,10496,2082343,893902,2242823,710659,611466,9009130,28216555,6506927,8385164,8940045,5105139,196487,901974,1079087,4665459,11787923,16201289,1492158,627934,5037670,15956206,18857643
204,8423,5571,15135,558674,487458,86456,19685,42028,311391,646405,330060,245975,406167,638292,27667809,30791280,2010426,4102278,6488667,3958623,2207578,261944,4629,14207882,1153474,8468384,22681332,21162393,46873346,18624421,3749193,5327191,569872,478896,940912,1213753,1650697,370786,4401027,4980401,4366201,2131878,20026964,2890671,11170789,9710058,7096378,21352704,12085,19123,2525045,852837,2647961,804743,666547,9317160,27191121,7318751,8710063,9399141,5446287,272748,1203141,1141483,5121206,11654005,16527049,1865775,612982,5534245,15554724,18335361
200,8261,5167,14733,556571,444017,87039,16651,42927,305381,632348,295615,240860,381883,619251,28625989,28452633,1434850,4292365,6488150,3714504,1875508,274362,3141,13820305,931143,7715318,22732403,19531843,46686394,16400007,3939568,5326980,458562,475074,917134,1199598,1717963,326243,4465449,4970250,4200983,1769918,19803270,2465018,10856661,9644745,6004330,19890215,14721,22334,2467061,885673,2460054,780811,580641,9215370,26696357,6354749,8741361,8637603,4817172,288427,1282731,1109145,4825215,11244372,15220532,1971640,557120,5525988,14707611,17750486
198,8023,4908,14595,558725,414038,83096,15834,38837,294070,623725,270857,232547,372752,614753,29336713,27132118,1176419,4548365,6184765,3446597,1784730,271211,3811,13333829,808658,6929681,23275409,18115107,47385502,14903848,3773538,5191779,426207,469815,882146,1103874,1476365,322968,4275282,4760665,4191125,1667551,19405948,2073582,10716735,9800149,5301274,18896139,19470,19382,2286315,934540,2247712,727783,552421,8910418,26693616,5648367,8648134,8452276,4457102,258728,1056341,1010208,4479415,10967197,14475966,1860336,587755,5360484,14572335,17651958
196,7824,4681,14429,568633,391886,81284,16965,37333,281073,612842,248237,223143,360745,609833,30217098,26646526,924747,4784043,6091736,3444139,1864118,277253,4565,12514770,706292,5811639,24324178,16653418,47978688,14035461,3742776,5051670,486635,409384,907644,1115769,1395700,446574,4061986,4502661,4143435,1714433,18536526,1651835,10899438,10303381,4596345,17675072,27351,21140,2348185,966458,2277884,700754,568282,8412760,26475793,5113956,8320052,8376293,4010612,308477,895710,919759,4167050,10836243,13537173,1743545,638728,5032687,14277012,17623154
188,7361,3733,13845,558664,297345,81185,11165,28152,253450,613220,171748,204819,317347,589576,31047134,21575513,568087,4681462,6051682,2995546,1170942,351218,2748,10964860,703153,4124797,24769111,11502133,49018640,8827849,3989340,5463040,275111,314101,955056,966530,1128969,326286,3792515,4345370,3864624,1034436,18682578,887990,10694184,9942538,3032806,15644293,16586,5996,1752076,1002085,1616662,607749,469875,7279485,27005658,3052975,7673431,7204652,2765183,269348,549694,868221,3623118,10995755,10913035,1307727,626470,4565991,13201409,17175683
182,7416,3278,13193,557802,262544,85481,8912,28816,252407,604760,140926,208680,281452,556970,31584666,19298973,544655,4607503,6443995,2935566,937412,417582,1880,10924262,730587,3433187,24573967,9684010,47852382,7116063,4455562,5714125,209008,325815,993974,960537,1182686,295548,3884431,4498078,3563529,781842,18531134,658673,10608537,9801038,2470101,14163644,17247,10776,1787169,1025486,1513496,553556,387870,7087566,26205552,2368331,7797886,6509345,2138544,324552,576455,876631,3618182,10972852,9227281,1315967,541953,4800571,11767497,16141756
176,8083,3209,12191,566191,282048,102231,10554,42635,278223,569725,139229,238741,248246,495171,33024535,19508121,816448,4315205,7762631,3558141,1168221,553506,2475,12032528,817834,3145140,23888508,10816896,43230528,8307972,5439035,5754844,265731,389387,1134395,1220761,1844097,406427,4538216,5297357,3109372,903661,17421549,626589,10726900,10105895,2487714,12907695,33328,35902,2644739,949884,1972903,684665,380819,7768596,23100761,2509593,8368183,6309946,1872629,552367,1039019,961995,4166462,10226105,7967440,1891421,407990,5898436,9794171,13899802
174,8220,3167,11884,572435,288992,104004,11400,45604,286865,558080,138541,241890,233442,479541,33538745,19481409,913415,4508148,7818374,3734695,1309629,563001,2888,12404992,810217,2949157,23790953,11443037,42045465,8988709,5643962,5599062,305523,457792,1131183,1226964,2015182,470559,4759769,5220221,2979309,963524,16941547,603203,10816637,10313234,2443662,12050118,36049,45054,2957189,1018307,2151023,675717,363278,8077173,22306064,2651287,8514598,6131208,1691794,626500,1146541,918534,4259137,10150220,7402156,1875528,359186,5994131,9120290,13426872
174,8433,3293,11758,575142,309953,109357,13333,50698,298550,551110,147888,248225,230621,471082,33679595,20258096,1019153,4487633,8159783,4111117,1543314,593391,4150,12780715,794826,2951219,23429765,12707450,41080057,10169808,5949002,5547067,373709,507489,1166203,1252210,2309468,563184,5070199,5372523,2943644,1129158,16694439,651453,10987227,10361284,2639396,11815525,44226,51980,3316206,1017392,2435099,745067,386767,8456665,21749362,2978844,8568457,6278669,1703492,710046,1322742,920358,4471253,10041840,7333786,1999991,336967,6137357,8862154,13129521
173,7879,2909,11969,564535,264477,94039,9750,36400,281808,568267,121047,224822,226095,491154,33024729,17593783,678511,4914832,6952805,3298575,1188131,499538,3010,12414920,742264,2578924,23598901,11038169,43578781,8126246,5220488,5506915,240275,445585,1031980,950658,1627351,375691,4708358,4618865,2973591,832434,17381073,448213,10484051,10014454,2065266,11344183,25933,21512,2522020,1111000,1848263,535568,332476,8084786,23391054,2277831,8362042,5943529,1488390,494164,815002,832064,4089672,10532670,6829447,1473842,372559,5380137,9240189,13977131
166,7455,2232,11463,555322,179337,83147,4311,24900,255361,563004,78985,218967,195145,470219,33737102,13056125,465400,5167944,6115567,1848208,493323,480035,802,11479938,754464,1976370,23817616,6579595,44067459,3920940,4764319,5534295,76586,367383,944742,809627,930471,150629,4140679,4493645,2729281,340971,17449338,264004,9914696,9979980,1406965,9530907,14132,8885,1616368,1172779,1052936,442186,205342,7101661,23335901,1165352,8228640,4907341,1048179,308838,456723,744051,3821474,10623318,5391011,1195883,325142,5374825,8336345,13354161
147,8234,1520,9211,565861,138110,102393,1740,26917,275407,490466,46125,259877,122930,347870,35978261,9504938,1012421,5570368,8245858,1377184,202251,688257,206,12928485,1291218,1203659,23741095,4707238,36300135,2444241,5543630,5095452,20180,432300,1206712,987855,905025,65320,4316787,6017341,1588183,126409,14462077,124435,9896488,10830524,1093688,6551476,22947,6929,1655941,977879,781405,754241,82967,7101456,17426017,627876,8697576,3878410,527084,347923,457527,704428,4995372,9632682,2913286,1415971,159754,6595972,4903427,9186316
136,8658,1132,8048,562035,114969,120477,874,23740,295598,463423,30532,271479,88002,290632,35906179,7488337,1261464,5552750,9923835,1189365,100850,900956,102,13595246,1772302,801330,22937094,3856406,32557042,1780944,6592004,5150278,7600,419970,1318249,847768,894402,37783,4726892,7046938,1135490,58001,13641824,68881,9943442,10393283,882238,5196689,27664,3925,1533792,978871,582486,964042,42633,7539226,15224729,395333,9015770,3221711,298669,325909,357454,604393,5603060,9183621,1870693,1229815,97054,6757844,3395713,7399151
129,8839,955,7301,558356,100584,131631,448,23140,309586,440518,24126,272005,71689,253241,35695595,6559140,1282718,5366660,11095405,1141074,45782,1049245,29,13941331,1893230,676726,22392040,3172244,30167542,1342687,7498246,5277000,3060,415568,1424920,815691,857515,20614,4870156,7461915,888575,25661,13104798,59400,10150543,9909380,788547,4495690,34434,2236,1463609,951003,484615,1021198,24551,7820476,13751375,285250,9095993,2721877,221771,354443,329112,575067,6040739,8568422,1445542,1193552,57626,6583191,2684185,6202301
124,9057,901,6725,560141,101158,140406,459,23054,327533,420859,22222,272943,64101,223342,35358946,6502851,1499561,5352867,12055970,1185880,47898,1150694,38,14553119,2094240,630356,21963703,3202183,28035605,1315666,8214171,5220457,3480,475958,1480372,785495,898021,21848,5134769,7747064,814593,25121,12711461,54847,10469071,9565005,800045,4282697,38562,2902,1503487,939885,444198,1070696,23306,8356186,12448487,253479,9322714,2613111,188953,363116,315880,527393,6410241,7896745,1273929,1178683,51009,6438633,2265691,5241398
125,9185,1022,6728,563812,122100,140528,785,24541,339175,419774,27299,273992,68753,220913,35445216,7637427,2110800,5351903,11875773,1447494,109856,1127795,112,15012259,2182626,866075,21752156,4339107,27498563,1902730,8240091,5154297,7552,549370,1484701,809905,988801,35532,5356285,7674296,923973,48955,12923829,65864,10749320,9555732,966457,4753998,36687,4084,1613410,938043,507538,1043605,31263,8853103,12162037,352233,9457188,2861539,233915,377978,339920,532544,6484105,7702972,1429479,1250837,62039,6442818,2335089,5124874
126,9466,1167,6708,570278,147827,147150,1102,27124,360215,426637,32878,277269,75646,215874,34587062,8963224,2627454,5195952,12574721,1888408,154577,1164407,168,15714921,2602699,1084888,21398925,5595999,27016932,2466988,8781547,5344298,11287,688233,1523210,813454,1212831,49845,5739450,7833443,1071856,70325,13494050,86586,11288807,9357790,1186887,5634368,33562,6286,1865464,969831,593551,1023823,41975,9639234,11975074,426832,9780514,3301147,295753,412237,401861,554716,6733187,7542871,1662424,1342684,81849,6421074,2432229,4899697
